task,method,seed,phase,group,metric,value
PCP,broadcast,1103,collection,agent,action_min,-0.9995726943016052
PCP,broadcast,1103,collection,agent,action_max,0.9995430111885072
PCP,broadcast,1103,collection,agent,action_q01,-0.9802805185317992
PCP,broadcast,1103,collection,agent,action_q50,0.0563801378011703
PCP,broadcast,1103,collection,agent,action_q99,0.9839301705360411
PCP,broadcast,1103,collection,agent,action_saturated_fraction,0.0003333333297632
PCP,broadcast,1103,collection,agent,replay_log_prob_max_abs_error,1.9073486328125e-06
PCP,broadcast,1103,collection,agent,replay_log_prob_scalar_count,6000.0
PCP,broadcast,1103,collection,agent,replay_transition_count,6000.0
PCP,broadcast,1103,collection,agent,replay_batched_log_prob_max_abs_error,1.9073486328125e-06
PCP,broadcast,1103,collection,agent,replay_batched_log_prob_max_tolerance_ratio,0.1353419423103332
PCP,broadcast,1103,collection,agent,replay_accepted_log_prob_max_tolerance_ratio,0.1353419423103332
PCP,broadcast,1103,collection,agent,replay_collection_shape_fallback_count,0.0
PCP,broadcast,1103,collection,agent,replay_collection_shape_fallback_slices,0.0
PCP,broadcast,1103,collection,,wall_time_seconds,1921.930308546871
PCP,broadcast,1103,collection,,return_mean,480.0
PCP,broadcast,1103,collection,,comm_message_dim,32.0
PCP,broadcast,1103,collection,,comm_message_bits_per_sender,1024.0
PCP,broadcast,1103,collection,,comm_communication_rounds,1.0
PCP,broadcast,1103,collection,,comm_active_sender_fraction,1.0
PCP,broadcast,1103,collection,,comm_active_edge_fraction,1.0
PCP,broadcast,1103,collection,,comm_mean_message_norm,1.7471507640679678
PCP,broadcast,1103,collection,,comm_max_message_norm,3.1876063346862793
PCP,broadcast,1103,collection,,comm_requested_dropout_rate,0.0
PCP,broadcast,1103,collection,,comm_realized_communication_rate,1.0
PCP,broadcast,1103,collection,,comm_messages_per_step,3.0
PCP,broadcast,1103,collection,,comm_active_edges_per_step,6.0
PCP,broadcast,1103,collection,,comm_nominal_messages_per_step,3.0
PCP,broadcast,1103,collection,,comm_potential_edges_per_step,6.0
PCP,broadcast,1103,collection,,comm_realized_sender_scalars_per_step,96.0
PCP,broadcast,1103,collection,,comm_realized_sender_bits_per_step,3072.0
PCP,broadcast,1103,collection,,comm_nominal_sender_scalars_per_step,96.0
PCP,broadcast,1103,collection,,comm_nominal_sender_bits_per_step,3072.0
PCP,broadcast,1103,collection,,comm_realized_scalar_transmissions_per_step,192.0
PCP,broadcast,1103,collection,,comm_realized_bits_per_step,6144.0
PCP,broadcast,1103,collection,,comm_nominal_scalar_transmissions_per_step,192.0
PCP,broadcast,1103,collection,,comm_nominal_bits_per_step,6144.0
PCP,broadcast,1103,collection,,comm_encoder_norm_mean,2.8658061697218153
PCP,broadcast,1103,collection,,comm_contribution_norm_mean,2.740720028983222
PCP,broadcast,1103,collection,,comm_zero_encoder_fraction,0.0
PCP,broadcast,1103,collection,,comm_contribution_to_encoder_norm_ratio,0.966424854490492
PCP,broadcast,1103,collection,,comm_transition_count,6000.0
PCP,broadcast,1103,collection,,comm_agent_transition_count,18000.0
PCP,broadcast,1103,collection,,comm_contribution_to_encoder_norm_ratio_count,18000.0
PCP,broadcast,1103,collection,adversary,return_mean,480.0
PCP,broadcast,1103,collection,agent,return_mean,-480.0
PCP,broadcast,1103,collection_domain,adversary,expected_predator_reward_mean,4.8
PCP,broadcast,1103,collection_domain,adversary,contact_pairs_mean,0.48
PCP,broadcast,1103,collection_domain,adversary,any_contact_mean,0.3575
PCP,broadcast,1103,collection_domain,adversary,simultaneous_contact_mean,0.1131666666666666
PCP,broadcast,1103,collection_domain,adversary,contacting_predators_mean,0.48
PCP,broadcast,1103,collection_domain,adversary,nearest_predator_prey_distance_mean,0.2775818714996179
PCP,broadcast,1103,collection_domain,adversary,mean_predator_nearest_prey_distance_mean,0.6787075052844981
PCP,broadcast,1103,collection_domain,adversary,predator_boundary_fraction_mean,0.3897222305883964
PCP,broadcast,1103,collection_domain,adversary,prey_boundary_fraction_mean,0.4001666666666666
PCP,broadcast,1103,collection_domain,adversary,predator_obstacle_collision_pairs_mean,0.0625
PCP,broadcast,1103,collection_domain,adversary,predator_teammate_collision_pairs_mean,0.1945
PCP,broadcast,1103,collection_domain,adversary,sender_visible_receiver_blind_pairs_mean,1.0313333333333334
PCP,broadcast,1103,collection_domain,adversary,sender_visible_receiver_blind_prey_triples_mean,1.0313333333333334
PCP,broadcast,1103,collection_domain,adversary,prey_visible_to_0_predators_mean,0.0936666666666666
PCP,broadcast,1103,collection_domain,adversary,prey_visible_to_1_predators_mean,0.2306666666666666
PCP,broadcast,1103,collection_domain,adversary,prey_visible_to_2_predators_mean,0.285
PCP,broadcast,1103,collection_domain,adversary,prey_visible_to_3_predators_mean,0.3906666666666666
PCP,broadcast,1103,collection_domain,adversary,predator_reward_mean,4.8
PCP,broadcast,1103,collection_domain,adversary,transition_count,6000.0
PCP,broadcast,1103,collection_domain,adversary,reward_accounting_max_abs_error,0.0
PCP,broadcast,1103,training,adversary,loss_objective,-14.283421516418455
PCP,broadcast,1103,training,adversary,clip_fraction,0.0519222244620323
PCP,broadcast,1103,training,adversary,kl_approx,0.0036668081302195
PCP,broadcast,1103,training,adversary,entropy,-1.0245198011398315
PCP,broadcast,1103,training,adversary,loss_entropy,0.1024519801139831
PCP,broadcast,1103,training,adversary,loss_critic,1350.581298828125
PCP,broadcast,1103,training,adversary,explained_variance,0.2304156273603439
PCP,broadcast,1103,training,adversary,ESS,0.990955412387848
PCP,broadcast,1103,training,adversary,grad_norm_loss_objective,173.47166442871094
PCP,broadcast,1103,training,adversary,grad_norm_loss_critic,320.32135009765625
PCP,broadcast,1103,training,adversary,comm_message_dim,32.0
PCP,broadcast,1103,training,adversary,comm_message_bits_per_sender,1024.0
PCP,broadcast,1103,training,adversary,comm_communication_rounds,1.0
PCP,broadcast,1103,training,adversary,comm_active_sender_fraction,1.0
PCP,broadcast,1103,training,adversary,comm_active_edge_fraction,1.0
PCP,broadcast,1103,training,adversary,comm_mean_message_norm,1.7532963752746582
PCP,broadcast,1103,training,adversary,comm_max_message_norm,3.2098093032836914
PCP,broadcast,1103,training,adversary,comm_requested_dropout_rate,0.0
PCP,broadcast,1103,training,adversary,comm_realized_communication_rate,1.0
PCP,broadcast,1103,training,adversary,comm_messages_per_step,3.0
PCP,broadcast,1103,training,adversary,comm_active_edges_per_step,6.0
PCP,broadcast,1103,training,adversary,comm_nominal_messages_per_step,3.0
PCP,broadcast,1103,training,adversary,comm_potential_edges_per_step,6.0
PCP,broadcast,1103,training,adversary,comm_realized_sender_scalars_per_step,96.0
PCP,broadcast,1103,training,adversary,comm_realized_sender_bits_per_step,3072.0
PCP,broadcast,1103,training,adversary,comm_nominal_sender_scalars_per_step,96.0
PCP,broadcast,1103,training,adversary,comm_nominal_sender_bits_per_step,3072.0
PCP,broadcast,1103,training,adversary,comm_realized_scalar_transmissions_per_step,192.0
PCP,broadcast,1103,training,adversary,comm_realized_bits_per_step,6144.0
PCP,broadcast,1103,training,adversary,comm_nominal_scalar_transmissions_per_step,192.0
PCP,broadcast,1103,training,adversary,comm_nominal_bits_per_step,6144.0
PCP,broadcast,1103,training,adversary,comm_encoder_norm_mean,2.8683724403381348
PCP,broadcast,1103,training,adversary,comm_contribution_norm_mean,2.7559893131256104
PCP,broadcast,1103,training,adversary,comm_zero_encoder_fraction,0.0
PCP,broadcast,1103,training,adversary,comm_contribution_to_encoder_norm_ratio,0.9709791541099548
PCP,broadcast,1103,training,adversary,comm_transition_count,60000.0
PCP,broadcast,1103,training,adversary,comm_agent_transition_count,180000.0
PCP,broadcast,1103,training,adversary,comm_contribution_to_encoder_norm_ratio_count,180000.0
PCP,broadcast,1103,training,adversary,optimization_transition_count,60000.0
PCP,broadcast,1103,training,adversary,value_target_scalar_count,180000.0
PCP,broadcast,1103,training,adversary,value_target_finite_fraction,1.0
PCP,broadcast,1103,training,adversary,value_target_mean,71.14077758789062
PCP,broadcast,1103,training,adversary,value_target_std,38.82289123535156
PCP,broadcast,1103,training,adversary,value_target_min,-4.840853691101074
PCP,broadcast,1103,training,adversary,value_target_max,202.20684814453125
PCP,broadcast,1103,training,adversary,advantage_scalar_count,180000.0
PCP,broadcast,1103,training,adversary,advantage_finite_fraction,1.0
PCP,broadcast,1103,training,adversary,advantage_mean,14.313798904418944
PCP,broadcast,1103,training,adversary,advantage_std,34.18598556518555
PCP,broadcast,1103,training,adversary,advantage_min,-23.113128662109375
PCP,broadcast,1103,training,adversary,advantage_max,139.7222442626953
PCP,broadcast,1103,training,adversary,state_value_scalar_count,180000.0
PCP,broadcast,1103,training,adversary,state_value_finite_fraction,1.0
PCP,broadcast,1103,training,adversary,state_value_mean,56.82698440551758
PCP,broadcast,1103,training,adversary,state_value_std,13.497920036315918
PCP,broadcast,1103,training,adversary,state_value_min,-8.894834518432617
PCP,broadcast,1103,training,adversary,state_value_max,62.60380172729492
PCP,broadcast,1103,training,adversary,wall_time_seconds,1924.7933164108545
PCP,broadcast,1103,training,agent,loss_objective,31.18356704711914
PCP,broadcast,1103,training,agent,clip_fraction,0.0
PCP,broadcast,1103,training,agent,kl_approx,0.0003855545364785
PCP,broadcast,1103,training,agent,entropy,1.3228389024734497
PCP,broadcast,1103,training,agent,loss_entropy,-0.1322839111089706
PCP,broadcast,1103,training,agent,loss_critic,2206.226318359375
PCP,broadcast,1103,training,agent,explained_variance,0.0070287561975419
PCP,broadcast,1103,training,agent,ESS,0.9999417066574096
PCP,broadcast,1103,training,agent,grad_norm_loss_objective,8.21458911895752
PCP,broadcast,1103,training,agent,grad_norm_loss_critic,155.90203857421875
